,_id,page_url,copyright,
1508,5f1bb907896f82cdbda614a3,/entries/spacetime-iframes/,Robert DiSalle ,2
1509,5f1bb908896f82cdbda614a4,/entries/spacetime-singularities/,Erik Curiel ,2
1510,5f1bb90a896f82cdbda614a5,/entries/spacetime-supertasks/,John Manchak and Bryan W. Roberts ,6
1511,5f1bb90b896f82cdbda614a6,/entries/spacetime-theories/,Nick Huggett and Carl Hoefer ,5
1512,5f1bb90c896f82cdbda614a7,/entries/special-obligations/,Diane Jeske ,2
1513,5f1bb90e896f82cdbda614a8,/entries/species/,Marc Ereshefsky ,2
1514,5f1bb90f896f82cdbda614a9,/entries/speech-acts/,Mitchell Green ,2
1515,5f1bb910896f82cdbda614aa,/entries/spencer/,David Weinstein ,2
1516,5f1bb912896f82cdbda614ab,/entries/speusippus/,Russell Dancy ,2
1517,5f1bb913896f82cdbda614ac,/entries/spinoza-attributes/,Noa Shein ,2
1518,5f1bb918896f82cdbda614ad,/entries/spinoza-modal/,Samuel Newlands ,2
1519,5f1bb919896f82cdbda614ae,/entries/spinoza-physics/,Richard Manning ,2
1520,5f1bb91b896f82cdbda614af,/entries/spinoza-political/,Justin Steinberg ,2
1521,5f1bb91e896f82cdbda614b0,/entries/spinoza-psychological/,Michael LeBuffe ,2
1522,5f1bb91f896f82cdbda614b1,/entries/spinoza/,Steven Nadler ,2
1523,5f1bb921896f82cdbda614b2,/entries/sport/,John William Devine and Francisco Javier Lopez Frias ,8
1524,5f1bb922896f82cdbda614b3,/entries/square/,Terence Parsons ,2
1525,5f1bb923896f82cdbda614b4,/entries/sriharsa/,Nilanjan Das ,2
1526,5f1bb925896f82cdbda614b5,/entries/states-of-affairs/,Mark Textor ,2
1527,5f1bb927896f82cdbda614b6,/entries/statistics/,Jan-Willem Romeijn ,2
1528,5f1bb929896f82cdbda614b7,/entries/statphys-Boltzmann/,Jos Uffink ,2
1529,5f1bb92a896f82cdbda614b8,/entries/statphys-statmech/,Lawrence Sklar ,2
1530,5f1bb92c896f82cdbda614b9,/entries/stebbing/,Michael Beaney and Siobhan Chapman ,5
1531,5f1bb92d896f82cdbda614ba,/entries/stein/,Thomas Szanto and Dermot Moran ,5
1532,5f1bb92e896f82cdbda614bb,/entries/stem-cells/,Andrew Siegel ,2
1533,5f1bb92f896f82cdbda614bc,/entries/stevenson/,Daniel R. Boisvert ,3
1534,5f1bb931896f82cdbda614bd,/entries/stoicism/,Dirk Baltzly ,2
1535,5f1bb932896f82cdbda614be,/entries/strauss-leo/,Leora Batnitzky ,2
1536,5f1bb934896f82cdbda614bf,/entries/strawson/,Paul Snowdon and Anil Gomes ,5
1537,5f1bb936896f82cdbda614c0,/entries/structural-realism/,James Ladyman ,2
1538,5f1bb938896f82cdbda614c1,/entries/structuralism-mathematics/,Erich Reck and Georg Schiemer ,5
1539,5f1bb93a896f82cdbda614c2,/entries/structure-scientific-theories/,Rasmus Grønfeldt Winther ,3
1540,5f1bb93b896f82cdbda614c3,/entries/stumpf/,Denis Fisette ,2
1541,5f1bb93c896f82cdbda614c4,/entries/suarez/,Christopher Shields and Daniel Schwartz ,5
1542,5f1bb93e896f82cdbda614c5,/entries/substance/,Howard Robinson ,2
1543,5f1bb940896f82cdbda614c6,/entries/sufficient-reason/,Yitzhak Y. Melamed and Martin Lin ,6
1544,5f1bb942896f82cdbda614c7,/entries/suhrawardi/,Roxanne Marcotte ,2
1545,5f1bb944896f82cdbda614c8,/entries/suicide/,Michael Cholbi ,2
1546,5f1bb944896f82cdbda614c9,/entries/supererogation/,David Heyd ,2
1547,5f1bb946896f82cdbda614ca,/entries/supervenience-ethics/,Tristram McPherson ,2
1548,5f1bb947896f82cdbda614cb,/entries/supervenience/,Brian McLaughlin and Karen Bennett ,5
1549,5f1bb949896f82cdbda614cc,/entries/sylvan-routley/,"Dominic Hyde, Filippo Casati, and Zach Weber ",7
1550,5f1bb94b896f82cdbda614cd,/entries/symmetry-breaking/,"Katherine Brading, Elena Castellani, and Nicholas Teh ",7
1551,5f1bb94c896f82cdbda614ce,/entries/syrianus/,Christian Wildberg ,2
1552,5f1bb94e896f82cdbda614cf,/entries/systems-synthetic-biology/,Sara Green ,2
1553,5f1bb94f896f82cdbda614d0,/entries/tarski-truth/,Wilfrid Hodges ,2
1554,5f1bb950896f82cdbda614d1,/entries/tarski/,Mario Gómez-Torrente ,2
1555,5f1bb951896f82cdbda614d2,/entries/taurellus/,Andreas Blank ,2
1556,5f1bb953896f82cdbda614d3,/entries/technology/,"Maarten Franssen, Gert-Jan Lokhorst, and Ibo van de Poel ",9
1557,5f1bb955896f82cdbda614d4,/entries/teleological-arguments/,Del Ratzsch and Jeffrey Koperski ,5
1558,5f1bb956896f82cdbda614d5,/entries/teleology-biology/,Colin Allen and Jacob Neal ,5
1559,5f1bb958896f82cdbda614d6,/entries/telesio/,Michaela Boenke ,2
1560,5f1bb95a896f82cdbda614d7,/entries/temporal-parts/,Katherine Hawley ,2
1561,5f1bb95b896f82cdbda614d8,/entries/tense-aspect/,Friedrich Hamm and Oliver Bott ,5
1562,5f1bb95d896f82cdbda614d9,/entries/terrorism/,Igor Primoratz ,2
1563,5f1bb95e896f82cdbda614da,/entries/testimony-episprob/,Jonathan Adler,2
1564,5f1bb960896f82cdbda614db,/entries/theater/,James R. Hamilton ,3
1565,5f1bb961896f82cdbda614dc,/entries/theology-aristotle/,Peter Adamson ,2
1566,5f1bb962896f82cdbda614dd,/entries/theophrastus/,Katerina Ierodiakonou ,2
1567,5f1bb964896f82cdbda614de,/entries/theoretical-terms-science/,Holger Andreas ,2
1568,5f1bb965896f82cdbda614df,/entries/theory-bioethics/,John Arras,2
1569,5f1bb967896f82cdbda614e0,/entries/thick-ethical-concepts/,Pekka Väyrynen ,2
1570,5f1bb969896f82cdbda614e1,/entries/thomas-kuhn/,Alexander Bird ,2
1571,5f1bb96a896f82cdbda614e2,/entries/thomas-more/,Dominic Baker-Smith,2
1572,5f1bb96b896f82cdbda614e3,/entries/thoreau/,Rick Anthony Furtak ,3
1573,5f1bb96d896f82cdbda614e4,/entries/thought-experiment/,James Robert Brown and Yiftach Fehige ,6
1574,5f1bb96e896f82cdbda614e5,/entries/tibbon/,James T. Robinson ,3
1575,5f1bb96f896f82cdbda614e6,/entries/time-experience/,Robin Le Poidevin ,3
1576,5f1bb972896f82cdbda614e7,/entries/time-machine/,"John Earman, Christian Wüthrich, and JB Manchak ",7
1577,5f1bb974896f82cdbda614e8,/entries/time-thermo/,Craig Callender ,2
1578,5f1bb975896f82cdbda614e9,/entries/time-travel-phys/,Frank Arntzenius and Tim Maudlin ,5
1579,5f1bb977896f82cdbda614ea,/entries/time-travel/,Nicholas J.J. Smith ,3
1580,5f1bb979896f82cdbda614eb,/entries/time/,Ned Markosian ,2
1581,5f1bb97a896f82cdbda614ec,/entries/timon-phlius/,Richard Bett ,2
1582,5f1bb97c896f82cdbda614ed,/entries/toleration/,Rainer Forst ,2
1583,5f1bb97d896f82cdbda614ee,/entries/tort-theories/,"Jules Coleman, Scott Hershovitz, and Gabriel Mendlow",7
1584,5f1bb97f896f82cdbda614ef,/entries/torture/,Seumas Miller ,2
1585,5f1bb981896f82cdbda614f0,/entries/touch/,Matthew Fulkerson ,2
1586,5f1bb983896f82cdbda614f1,/entries/transcendental-arguments/,Robert Stern ,2
1587,5f1bb984896f82cdbda614f2,/entries/transcendentalism/,Russell Goodman ,2
1588,5f1bb986896f82cdbda614f3,/entries/transcendentals-medieval/,Wouter Goris and Jan Aertsen,5
1589,5f1bb987896f82cdbda614f4,/entries/transmission-justification-warrant/,Luca Moretti and Tommaso Piazza ,5
1590,5f1bb98a896f82cdbda614f5,/entries/trinity/,Dale Tuggy ,2
1591,5f1bb98c896f82cdbda614f6,/entries/tropes/,Anna-Sofia Maurin ,2
1592,5f1bb98d896f82cdbda614f7,/entries/trust/,Carolyn McLeod ,2
1593,5f1bb98f896f82cdbda614f8,/entries/truth-axiomatic/,Volker Halbach and Graham E. Leigh ,6
1594,5f1bb991896f82cdbda614f9,/entries/truth-coherence/,James Young ,2
1595,5f1bb992896f82cdbda614fa,/entries/truth-correspondence/,Marian David ,2
1596,5f1bb993896f82cdbda614fb,/entries/truth-deflationary/,Daniel Stoljar and Nic Damnjanovic,5
1597,5f1bb995896f82cdbda614fc,/entries/truth-identity/,Richard Gaskin ,2
1598,5f1bb997896f82cdbda614fd,/entries/truth-pluralist/,Nikolaj Jang Lee Linding Pedersen and Cory Wright ,8
1599,5f1bb998896f82cdbda614fe,/entries/truth-pragmatic/,John Capps ,2
1600,5f1bb99a896f82cdbda614ff,/entries/truth-revision/,Philip Kremer ,2
1601,5f1bb99c896f82cdbda61500,/entries/truth-values/,Yaroslav Shramko and Heinrich Wansing ,5
1602,5f1bb99e896f82cdbda61501,/entries/truth/,Michael Glanzberg ,2
1603,5f1bb9a0896f82cdbda61502,/entries/truthlikeness/,Graham Oddie ,2
1604,5f1bb9a2896f82cdbda61503,/entries/truthmakers/,Fraser MacBride ,2
1605,5f1bb9a3896f82cdbda61504,/entries/tsongkhapa/,Gareth Sparham ,2
1606,5f1bb9a5896f82cdbda61505,/entries/turing-machine/,Liesbeth De Mol ,3
1607,5f1bb9a7896f82cdbda61506,/entries/turing-test/,Graham Oppy and David Dowe ,5
1608,5f1bb9a8896f82cdbda61507,/entries/turing/,Andrew Hodges,2
1609,5f1bb9a9896f82cdbda61508,/entries/twardowski/,Arianna Betti ,2
1610,5f1bb9ab896f82cdbda61509,/entries/two-dimensional-semantics/,Laura Schroeter ,2
1611,5f1bb9ac896f82cdbda6150a,/entries/twotruths-india/,Sonam Thakchoe ,2
1612,5f1bb9ad896f82cdbda6150b,/entries/twotruths-tibet/,Sonam Thakchoe ,2
1613,5f1bb9b0896f82cdbda6150c,/entries/type-theory-church/,Christoph Benzmüller and Peter Andrews,5
1614,5f1bb9b2896f82cdbda6150d,/entries/type-theory-intuitionistic/,Peter Dybjer and Erik Palmgren,5
1615,5f1bb9b3896f82cdbda6150e,/entries/type-theory/,Thierry Coquand ,2
1616,5f1bb9b4896f82cdbda6150f,/entries/typelogical-grammar/,Michael Moortgat ,2
1617,5f1bb9b6896f82cdbda61510,/entries/types-tokens/,Linda Wetzel ,2
1618,5f1bb9b7896f82cdbda61511,/entries/umar-khayyam/,Mehdi Aminrazavi and Glen Van Brummelen ,6
1619,5f1bb9b9896f82cdbda61512,/entries/universals-medieval/,Gyula Klima ,2
1620,5f1bb9ba896f82cdbda61513,/entries/utilitarianism-history/,Julia Driver ,2
1621,5f1bb9bd896f82cdbda61514,/entries/vagueness/,Roy Sorensen ,2
1622,5f1bb9be896f82cdbda61515,/entries/vaihinger/,Timothy Stoll ,2
1623,5f1bb9bf896f82cdbda61516,/entries/value-incommensurable/,Nien-hê Hsieh ,2
1624,5f1bb9c1896f82cdbda61517,/entries/value-intrinsic-extrinsic/,Michael J. Zimmerman and Ben Bradley ,6
1625,5f1bb9c2896f82cdbda61518,/entries/value-pluralism/,Elinor Mason ,2
1626,5f1bb9c5896f82cdbda61519,/entries/value-theory/,Mark Schroeder ,2
1627,5f1bb9c7896f82cdbda6151a,/entries/vasubandhu/,Jonathan C. Gold ,3
1628,5f1bb9c9896f82cdbda6151b,/entries/vegetarianism/,Tyler Doggett ,2
1629,5f1bb9c9896f82cdbda6151c,/entries/vico/,Timothy Costelloe ,2
1630,5f1bb9cb896f82cdbda6151d,/entries/vienna-circle/,Thomas Uebel ,2
1631,5f1bb9cc896f82cdbda6151e,/entries/vives/,Lorenzo Casini ,2
1632,5f1bb9ce896f82cdbda6151f,/entries/voltaire/,J.B. Shank ,2
1633,5f1bb9d0896f82cdbda61520,/entries/voluntarism-theological/,Mark Murphy ,2
1634,5f1bb9d1896f82cdbda61521,/entries/voting-methods/,Eric Pacuit ,2
1635,5f1bb9d3896f82cdbda61522,/entries/voting/,Jason Brennan ,2
1636,5f1bb9d4896f82cdbda61523,/entries/walter-chatton/,Rondo Keele and Jenny Pelletier ,5
1637,5f1bb9d6896f82cdbda61524,/entries/wang-yangming/,Bryan Van Norden ,3
1638,5f1bb9d8896f82cdbda61525,/entries/war/,Seth Lazar ,2
1639,5f1bb9da896f82cdbda61526,/entries/watsuji-tetsuro/,Robert Carter and Erin McCarthy ,5
1640,5f1bb9dc896f82cdbda61527,/entries/weakness-will/,Sarah Stroud and Larisa Svirsky ,5
1641,5f1bb9dd896f82cdbda61528,/entries/weber/,Sung Ho Kim ,3
1642,5f1bb9df896f82cdbda61529,/entries/well-being/,Roger Crisp ,2
1643,5f1bb9e0896f82cdbda6152a,/entries/wesley-salmon/,Maria Carla Galavotti ,3
1644,5f1bb9e2896f82cdbda6152b,/entries/weyl/,John L. Bell and Herbert Korté ,6
1645,5f1bb9e5896f82cdbda6152c,/entries/whewell/,Laura J. Snyder ,3
1646,5f1bb9e7896f82cdbda6152d,/entries/whitehead/,Ronald Desmet and Andrew David Irvine ,6
1647,5f1bb9e8896f82cdbda6152e,/entries/wilhelm-humboldt/,Kurt Mueller-Vollmer and Markus Messling ,5
1648,5f1bb9ea896f82cdbda6152f,/entries/wilhelm-wundt/,Alan Kim ,2
1649,5f1bb9eb896f82cdbda61530,/entries/william-auvergne/,Neil Lewis,2
1650,5f1bb9ed896f82cdbda61531,/entries/william-champeaux/,Kevin Guilfoy,2
1651,5f1bb9ee896f82cdbda61532,/entries/william-david-ross/,Anthony Skelton ,2
1652,5f1bb9ef896f82cdbda61533,/entries/william-jevons/,Bert Mosselmans ,2
1653,5f1bb9f1896f82cdbda61534,/entries/william-sherwood/,Sara L. Uckelman ,3
1654,5f1bb9f2896f82cdbda61535,/entries/williams-bernard/,Sophie-Grace Chappell and Nicholas Smyth ,5
1655,5f1bb9f4896f82cdbda61536,/entries/williams-dc/,"Keith Campbell, James Franklin, and Douglas Ehring ",7
1656,5f1bb9f5896f82cdbda61537,/entries/wilson/,Mathieu Marion ,2
1657,5f1bb9f7896f82cdbda61538,/entries/wisdom/,Sharon Ryan ,2
1658,5f1bb9f9896f82cdbda61539,/entries/wittgenstein-aesthetics/,Garry Hagberg ,2
1659,5f1bb9fa896f82cdbda6153a,/entries/wittgenstein-atomism/,Ian Proops ,2
1660,5f1bb9fc896f82cdbda6153b,/entries/wittgenstein-mathematics/,Victor Rodych ,2
1661,5f1bb9fe896f82cdbda6153c,/entries/wittgenstein/,Anat Biletzki and Anat Matar ,5
1662,5f1bb9ff896f82cdbda6153d,/entries/wodeham/,John T. Slotemaker and Jeffrey C. Witt ,7
1663,5f1bba01896f82cdbda6153e,/entries/wolff-christian/,Matt Hettche and Corey Dyck ,5
1664,5f1bba02896f82cdbda6153f,/entries/wollstonecraft/,Sylvana Tomaselli ,2
1665,5f1bba04896f82cdbda61540,/entries/word-meaning/,Luca Gasparri and Diego Marconi ,5
1666,5f1bba05896f82cdbda61541,/entries/world-government/,Catherine Lu ,2
1667,5f1bba06896f82cdbda61542,/entries/wright/,Jean De Groot ,3
1668,5f1bba07896f82cdbda61543,/entries/wyclif-political/,Stephen Lahey,2
1669,5f1bba09896f82cdbda61544,/entries/wyclif/,Alessandro Conti ,2
1670,5f1bba0b896f82cdbda61545,/entries/xenocrates/,Russell Dancy ,2
1671,5f1bba0c896f82cdbda61546,/entries/xenophanes/,James Lesher ,2
1672,5f1bba0d896f82cdbda61547,/entries/xunzi/,Paul R. Goldin ,3
1673,5f1bba0e896f82cdbda61548,/entries/yorck/,Ingo Farin ,2
1674,5f1bba10896f82cdbda61549,/entries/zabarella/,Heikki Mikkeli ,2
1675,5f1bba13896f82cdbda6154a,/entries/zeno-elea/,John Palmer ,2
1676,5f1bba15896f82cdbda6154b,/entries/zermelo-set-theory/,Michael Hallett ,2
1677,5f1bba16896f82cdbda6154c,/entries/zhu-xi/,Kirill Thompson ,2
1678,5f1bba17896f82cdbda6154d,/entries/zhuangzi/,Chad Hansen ,2
1679,5f1bba19896f82cdbda6154e,/entries/zombies/,Robert Kirk ,2
1680,5f1bc2edc9d4344a5ae1011c,/entries/biomedicine/,Sean Valles ,2
1681,5f1bc2f7c9d4344a5ae10126,/entries/descartes-method/,Tarek R. Dika ,3
1682,5f1bc300c9d4344a5ae1012e,/entries/ethics-ai/,Vincent C. Müller ,3
1683,5f1bc30ec9d4344a5ae1013b,/entries/francisco-sanches/,Rolando Pérez ,2
1684,5f1bc311c9d4344a5ae1013e,/entries/gangesa/,Stephen Phillips ,2
1685,5f1bc31dc9d4344a5ae10149,/entries/imaginative-resistance/,Emine Hande Tuna ,3
1686,5f1bc324c9d4344a5ae10151,/entries/justice-climate/,Simon Caney ,2
1687,5f1bc325c9d4344a5ae10153,/entries/kant-conceptualism/,Colin McLear ,2
1688,5f1bc354c9d4344a5ae10179,/entries/science-big-data/,Sabina Leonelli ,2
1689,5f1bc35bc9d4344a5ae1017e,/entries/simplicius/,Christoph Helmig ,2
1690,5f1bc364c9d4344a5ae10187,/entries/territorial-rights/,Margaret Moore ,2
1691,5f1bc36cc9d4344a5ae10194,/entries/wilhelm-windelband/,Katherina Kinzel ,2
